Resource ID,Resource Type,Month,Given Date,Tag,Title,Description,Action,Amount,Group,Driver ID,Attachment,Account
12346,vehicle,7/1/2023,3/31/2023,,Sample title 1,,dr,575,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,6/7/2023,,Sample title 2,,cr,921,,,,
12346,vehicle,7/1/2023,3/6/2023,,Sample title 3,Sample description 1,cr,911,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/16/2023,,Sample title 3,,dr,324,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/24/2023,,Sample title 2,Sample description 1,cr,1442,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,5/10/2023,,Sample title 1,,dr,753,,,,
12346,vehicle,7/1/2023,5/18/2023,,Sample title 2,,cr,912,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,1/14/2023,,Sample title 1,,dr,1938,,,,
12346,vehicle,7/1/2023,6/3/2023,,Sample title 1,,cr,135,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/11/2023,,Sample title 2,Sample description 1,cr,564,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,1/18/2023,,Sample title 3,,cr,647,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/21/2023,,Sample title 3,,dr,929,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,5/30/2023,,Sample title 1,Sample description 3,dr,616,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,3/12/2023,,Sample title 1,,dr,545,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/26/2023,,Sample title 1,Sample description 1,dr,1233,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,2/19/2023,,Sample title 2,Sample description 3,dr,581,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,5/21/2023,,Sample title 3,,dr,1633,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,3/22/2023,,Sample title 1,,cr,231,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/26/2023,,Sample title 2,Sample description 1,cr,436,,,,
12345,vehicle,7/1/2023,3/30/2023,,Sample title 3,,cr,1514,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/4/2023,,Sample title 1,Sample description 3,dr,1878,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/15/2023,,Sample title 1,,cr,1147,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,6/4/2023,,Sample title 2,,cr,854,,,,
12346,vehicle,7/1/2023,6/11/2023,,Sample title 1,,cr,574,,,,
12345,vehicle,7/1/2023,4/19/2023,,Sample title 3,,cr,1780,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/8/2023,,Sample title 1,,cr,1002,,,,
12345,vehicle,7/1/2023,5/16/2023,,Sample title 2,,dr,980,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,6/8/2023,,Sample title 3,Sample description 1,dr,870,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,3/29/2023,,Sample title 2,,dr,1075,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,5/3/2023,,Sample title 2,,cr,1665,,,,
12345,vehicle,7/1/2023,5/2/2023,,Sample title 2,,dr,1568,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/27/2023,,Sample title 2,,dr,1368,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/21/2023,,Sample title 1,Sample description 1,cr,1492,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,1/5/2023,,Sample title 3,Sample description 1,dr,535,,,,
12346,vehicle,7/1/2023,1/27/2023,,Sample title 3,,cr,519,,,,
12346,vehicle,7/1/2023,5/26/2023,,Sample title 1,Sample description 3,cr,1185,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,1/7/2023,,Sample title 2,,dr,1803,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,1/19/2023,,Sample title 3,,dr,133,,,,
12346,vehicle,7/1/2023,1/3/2023,,Sample title 1,,dr,1716,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,4/11/2023,,Sample title 2,Sample description 1,dr,449,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/21/2023,,Sample title 1,,cr,1759,,,,
12345,vehicle,7/1/2023,1/27/2023,,Sample title 1,,dr,1840,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/5/2023,,Sample title 2,,dr,1961,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,4/18/2023,,Sample title 1,Sample description 1,cr,679,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,3/10/2023,,Sample title 3,,cr,1989,,,,
12346,vehicle,7/1/2023,4/2/2023,,Sample title 1,Sample description 1,cr,1203,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/22/2023,,Sample title 1,Sample description 1,cr,503,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/23/2023,,Sample title 1,,cr,272,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/4/2023,,Sample title 2,Sample description 1,dr,439,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,2/26/2023,,Sample title 2,,cr,1222,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,3/28/2023,,Sample title 1,Sample description 1,dr,1763,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,5/27/2023,,Sample title 1,,dr,1343,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,5/29/2023,,Sample title 1,,cr,297,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/17/2023,,Sample title 3,,dr,199,,,,
12346,vehicle,7/1/2023,2/20/2023,,Sample title 1,Sample description 1,cr,1632,,,,
12345,vehicle,7/1/2023,1/20/2023,,Sample title 3,,dr,743,,,,
12345,vehicle,7/1/2023,1/22/2023,,Sample title 3,Sample description 1,dr,1291,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/8/2023,,Sample title 2,Sample description 1,dr,1263,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,6/11/2023,,Sample title 1,,dr,131,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,3/19/2023,,Sample title 2,Sample description 1,dr,1719,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/25/2023,,Sample title 1,Sample description 1,cr,863,,,,
12346,vehicle,7/1/2023,5/1/2023,,Sample title 2,Sample description 3,cr,211,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,3/18/2023,,Sample title 1,,dr,999,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,3/27/2023,,Sample title 2,,cr,1041,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,4/26/2023,,Sample title 2,Sample description 3,dr,262,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,2/19/2023,,Sample title 2,Sample description 1,dr,894,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,3/28/2023,,Sample title 2,Sample description 1,cr,1217,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/18/2023,,Sample title 3,,dr,307,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/17/2023,,Sample title 1,Sample description 1,dr,449,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/19/2023,,Sample title 2,,cr,832,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,4/27/2023,,Sample title 3,,cr,1955,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/19/2023,,Sample title 3,Sample description 3,cr,121,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/10/2023,,Sample title 2,Sample description 1,cr,1248,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/23/2023,,Sample title 1,Sample description 1,dr,1197,,,,
12346,vehicle,7/1/2023,5/6/2023,,Sample title 1,Sample description 3,cr,800,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/29/2023,,Sample title 2,Sample description 1,dr,1569,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/2/2023,,Sample title 3,,dr,1009,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/4/2023,,Sample title 1,,dr,1204,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/11/2023,,Sample title 2,,cr,1926,,,,
12346,vehicle,7/1/2023,5/4/2023,,Sample title 1,,cr,1516,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,2/7/2023,,Sample title 1,,dr,762,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,5/25/2023,,Sample title 1,,cr,128,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/23/2023,,Sample title 3,,cr,1667,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,1/27/2023,,Sample title 2,,cr,283,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/14/2023,,Sample title 1,,cr,1167,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,6/4/2023,,Sample title 1,,dr,549,,,,
12345,vehicle,7/1/2023,1/24/2023,,Sample title 3,,dr,1384,,,,
12346,vehicle,7/1/2023,4/5/2023,,Sample title 1,Sample description 1,cr,1319,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,5/30/2023,,Sample title 1,,cr,1467,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,3/28/2023,,Sample title 2,Sample description 3,cr,1461,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,4/24/2023,,Sample title 2,Sample description 3,cr,879,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,5/15/2023,,Sample title 3,,dr,1627,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,1/7/2023,,Sample title 1,,cr,461,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/22/2023,,Sample title 2,,cr,420,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/3/2023,,Sample title 2,,dr,1657,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/10/2023,,Sample title 1,Sample description 3,dr,1218,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,5/1/2023,,Sample title 3,Sample description 3,cr,1164,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/17/2023,,Sample title 1,Sample description 3,dr,1577,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/5/2023,,Sample title 3,Sample description 3,dr,841,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,6/9/2023,,Sample title 2,,dr,855,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,1/21/2023,,Sample title 1,Sample description 1,dr,1933,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,2/25/2023,,Sample title 3,Sample description 1,cr,737,,,,
12346,vehicle,7/1/2023,1/3/2023,,Sample title 3,Sample description 3,cr,642,,,,
12345,vehicle,7/1/2023,4/12/2023,,Sample title 3,,cr,1678,,,,
12346,vehicle,7/1/2023,5/16/2023,,Sample title 3,,dr,1040,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/13/2023,,Sample title 2,,cr,1382,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/17/2023,,Sample title 2,Sample description 3,dr,1723,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/5/2023,,Sample title 3,,dr,1095,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,6/11/2023,,Sample title 1,,dr,281,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,5/13/2023,,Sample title 1,Sample description 3,dr,761,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/28/2023,,Sample title 2,,dr,385,,,,
12345,vehicle,7/1/2023,5/18/2023,,Sample title 1,,cr,316,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/18/2023,,Sample title 1,Sample description 3,cr,152,,,,
12346,vehicle,7/1/2023,2/26/2023,,Sample title 1,,dr,916,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/8/2023,,Sample title 1,Sample description 3,cr,1581,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,1/15/2023,,Sample title 1,,dr,1067,,,,
12346,vehicle,7/1/2023,4/21/2023,,Sample title 3,,dr,650,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,4/29/2023,,Sample title 3,Sample description 1,dr,1885,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,6/11/2023,,Sample title 3,,dr,519,,,,
12345,vehicle,7/1/2023,6/5/2023,,Sample title 2,Sample description 1,dr,1575,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,3/29/2023,,Sample title 2,,cr,728,,,,
12346,vehicle,7/1/2023,4/14/2023,,Sample title 3,,cr,1739,,,,
12345,vehicle,7/1/2023,3/18/2023,,Sample title 3,,cr,206,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/8/2023,,Sample title 2,,cr,108,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/17/2023,,Sample title 1,,dr,539,,,,
12345,vehicle,7/1/2023,4/26/2023,,Sample title 3,Sample description 1,dr,1570,,,,
12346,vehicle,7/1/2023,2/13/2023,,Sample title 3,,dr,1253,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,5/6/2023,,Sample title 3,,dr,1760,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,6/6/2023,,Sample title 3,,dr,1681,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/21/2023,,Sample title 2,Sample description 1,cr,1251,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,4/3/2023,,Sample title 1,Sample description 3,dr,855,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,6/7/2023,,Sample title 3,,cr,395,,,,
12346,vehicle,7/1/2023,4/25/2023,,Sample title 1,,dr,500,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,4/7/2023,,Sample title 3,,dr,575,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/8/2023,,Sample title 1,Sample description 1,cr,1987,,,,
12346,vehicle,7/1/2023,2/27/2023,,Sample title 2,Sample description 3,cr,990,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,1/14/2023,,Sample title 2,,cr,1732,,,,cih-normal-cash-in-hand-test
